Age,City,TotalPurchases,LoyaltyScore
60,Quetta,46874.4000659408,89.01822495548974
28,Quetta,3546.592898922148,18.17150869008249
35,Peshawar,27523.520429752454,54.391102817957055
64,Peshawar,35743.965453094905,74.68903175498257
29,Peshawar,43677.4870635582,68.36180541913689
26,Karachi,35990.25967448896,56.208655412832194
27,Karachi,40284.6760704198,62.6372221880047
61,Islamabad,17633.059434597497,52.24319420658409
34,Peshawar,40926.4305735791,65.2617459415416
55,Quetta,4925.627472849083,35.595750043589604
24,Lahore,44846.016146965856,67.24712421172684
63,Islamabad,27832.026431533075,66.95382090484264
30,Karachi,41047.59072816219,64.89756324479333
57,Islamabad,23163.595941396707,54.48317536612178
59,Islamabad,32535.307064629724,71.96114061067108
26,Islamabad,26793.73038586955,44.6273639959086
44,Islamabad,36847.886566011264,66.94559793635034
19,Lahore,4999.86911949889,16.770605661043206
22,Peshawar,3957.252115537626,16.46354597108039
46,Quetta,13108.058466497176,40.560504202257164
54,Islamabad,8817.68932554623,39.727983035288474
55,Islamabad,43717.39476301788,79.51120670952696
36,Islamabad,11741.48538054417,35.3407171405643
25,Peshawar,48817.39753513743,70.54706993384238
62,Karachi,17507.893796784236,52.68297065390265
18,Karachi,9923.777868746265,20.133177075287055
39,Lahore,39695.226849981475,65.78732517467618
34,Karachi,33276.68099954293,59.020399377033236
24,Islamabad,25411.59010620381,48.73770192229666
42,Islamabad,28212.813995943932,54.131857018492084
62,Islamabad,36240.88713534093,76.91970771176527
21,Lahore,12194.282325233638,24.481316164879978
53,Islamabad,49820.36188678035,86.26346431042441
23,Karachi,48764.86494519237,73.53300547869418
48,Peshawar,32865.95863099991,61.292079787049275
36,Peshawar,10777.580095528112,28.25677797738749
61,Quetta,34331.18387913328,71.52302335743363
56,Karachi,4537.722039979617,34.77257850385089
44,Islamabad,2501.972608084497,25.929700273063162
27,Peshawar,13626.46153704947,30.573112195845354
43,Karachi,23668.524880226498,49.97049381929496
36,Peshawar,43545.35276501065,71.82750337198063
56,Islamabad,36631.28441854909,66.13019641816896
20,Peshawar,37392.619538799074,53.36953283638341
62,Quetta,21849.173387955692,57.031783246979934
30,Quetta,17950.814634801183,37.950047159966445
45,Peshawar,19180.89938624553,48.49660954363177
37,Karachi,49394.82862306683,76.00359493134592
45,Karachi,2965.3503792116417,28.972577706127105
25,Karachi,43484.54330999998,63.77632863359724
58,Peshawar,29355.095020047276,63.966294458095355
56,Karachi,22492.155540289932,56.15345168594314
18,Islamabad,36537.62536034169,52.438678273796484
20,Quetta,24846.77812981044,42.03636896910516
30,Islamabad,43797.738666001365,66.74807810897536
45,Karachi,45134.391336551664,75.88219962130133
42,Islamabad,21664.325416799315,49.101150408577844
50,Karachi,14564.562064517528,40.951225700885715
55,Peshawar,30025.16610107475,64.02805751192302
23,Islamabad,45705.80393521786,63.02599938687377
61,Peshawar,11322.447261277663,47.726215417655574
62,Peshawar,31525.362594610655,71.24353898600634
49,Lahore,31946.450784533507,68.33595534060171
62,Karachi,36922.53809834877,77.98377318091129
64,Quetta,7446.81657123573,38.676879426281914
38,Karachi,36075.42326942234,63.62780764362799
33,Quetta,45542.59351261641,69.3150946906961
38,Karachi,9804.472334641856,33.921441815676424
28,Peshawar,12639.622921270004,26.965266929568863
54,Islamabad,48598.35960804034,83.01972176116881
53,Islamabad,9867.870682764998,35.12182191192463
52,Lahore,42864.86957510938,76.46108384760525
36,Quetta,25121.614965953704,46.7669823095773
37,Quetta,13114.322645755676,31.71388896322828
35,Quetta,43666.74516235306,73.87971240331073
64,Peshawar,22819.95749513061,60.443710386930015
58,Quetta,26226.05034255482,61.29572949077921
31,Islamabad,18602.43510058852,41.001250959202075
32,Peshawar,30054.591720311444,52.5780256484596
48,Karachi,9012.669756666117,33.31784330498906
18,Quetta,20162.995295936274,29.795174870088218
20,Quetta,48501.203794429086,66.5913297686281
33,Karachi,13648.53820235525,35.88907704384323
40,Quetta,33180.09656252332,57.30544364365567
28,Karachi,16934.31314701005,35.02743025240782
29,Peshawar,38900.183158643435,63.248070076543236
27,Islamabad,7412.809375199142,22.966060931125472
49,Karachi,48521.231208848694,83.5234441081996
33,Lahore,23235.687527798324,45.694032859104844
25,Karachi,12566.472703976733,28.338328988417377
55,Quetta,4601.34061917062,36.239757087951304
29,Peshawar,9318.137349289496,23.601181362692174
41,Peshawar,26468.923479244866,52.74355792877141
45,Karachi,17513.15564513303,39.87930590616534
25,Islamabad,41615.284928247864,58.290849539524366
45,Lahore,22113.48865942849,48.872844329610224
53,Peshawar,13186.999356793865,43.41115836604215
43,Quetta,31240.10434359747,62.2494607667921
25,Quetta,35632.08362738685,60.098083818885144
45,Islamabad,9185.053487146542,36.161785525906815
45,Peshawar,9213.341598127565,35.01034140654914
54,Karachi,2796.8999197436056,30.676209615239955
58,Quetta,37083.698738216386,70.4379823594929
53,Islamabad,33526.42185346845,66.43963301267854
44,Peshawar,24256.91291174088,53.68904899660551
34,Peshawar,42364.35199949066,69.63378611144488
26,Peshawar,40477.83749455261,59.000736700097235
50,Peshawar,29682.363855440854,61.84688792104598
37,Peshawar,43545.29274514967,71.81113691791504
30,Quetta,11086.219291801644,29.00324339039145
45,Islamabad,6484.061350488666,30.22516250983173
46,Peshawar,14217.730964332492,41.392445091087374
30,Lahore,3797.2559483764276,20.95133321587651
63,Lahore,27027.30687205057,62.64985071559787
52,Islamabad,46893.67892245311,83.18244282970792
23,Karachi,2927.8334927569726,14.634609909813939
35,Karachi,6983.385786491313,22.90559520829709
22,Karachi,23157.75238588833,37.66608879298967
64,Lahore,46759.875858867345,84.98447165994997
42,Karachi,16491.649143860777,42.75016604277314
19,Quetta,25854.505625731228,41.23718550598611
27,Peshawar,3037.0700934692127,16.433502889751164
47,Lahore,8268.816847142354,36.26362290314812
62,Islamabad,49344.876024983496,90.34983304514253
22,Islamabad,48290.81612536623,66.08653383850574
50,Peshawar,1242.0590657860712,25.61151379857566
18,Lahore,47638.77748573871,69.43224135743304
35,Karachi,32316.87695295952,54.94130109337313
49,Karachi,43527.996431481086,77.28403829529294
64,Quetta,23282.252926059096,61.42645676030019
28,Quetta,26264.205400383264,46.6969434495698
38,Karachi,24953.482432589088,53.8430985170231
43,Islamabad,33676.34861975911,59.559011829864396
42,Islamabad,7842.911483059333,28.25856761860559
39,Quetta,2468.70590376122,20.1429381903092
44,Peshawar,16088.567137968355,40.71444372352825
30,Karachi,35529.357374095685,59.83398362527973
50,Quetta,10890.81915402447,36.00551382523634
51,Quetta,33998.18923292095,68.52454809139302
58,Karachi,48525.690259256255,87.30108165096297
52,Karachi,5601.135073681501,30.503368701995953
18,Islamabad,33957.50379303119,46.24626463850171
38,Peshawar,22743.760745923988,43.237371907490136
23,Peshawar,43538.97046449776,62.415057740929456
45,Karachi,9680.33968292191,33.77810526801965
34,Lahore,34938.67165908206,61.618531944359376
22,Quetta,42067.6491927574,63.07935545568535
48,Quetta,47286.09675422714,79.06543360091196
22,Karachi,34479.153386192644,53.19231463017551
55,Lahore,25361.563436412936,61.23696866208001
20,Islamabad,31274.514769859477,51.277252565891445
40,Karachi,43576.34423945719,71.66280106424144
54,Karachi,28959.877585302653,63.668429961773185
54,Quetta,2488.965925145006,32.76666984394966
27,Karachi,46616.48607984191,66.42563944945351
27,Karachi,34786.8108005465,54.2193587863364
36,Karachi,34149.15590308508,63.41902455254861
34,Quetta,11568.082467488142,30.279626740743964
38,Islamabad,33285.388041400205,53.084562920278046
31,Islamabad,20299.355877053764,39.61730343169108
26,Karachi,32910.41587503311,54.741750048271456
63,Quetta,6223.058485091546,38.980691055711645
18,Islamabad,33234.41992554876,50.31203180425978
62,Islamabad,49971.272562762664,92.84197107062666
30,Islamabad,3362.3899041672453,18.32499298213613
21,Quetta,48881.53502684455,68.1190560593847
18,Quetta,20938.49007542066,34.433070042413334
57,Karachi,43666.9190665257,81.2558607256906
49,Peshawar,39336.8887188554,71.81242010232042
51,Islamabad,28783.79678834672,60.230869191381
45,Peshawar,37184.011253315,65.62372123473652
48,Quetta,44047.26250376605,78.35728882468115
25,Quetta,20802.875760900617,38.661914807306665
56,Quetta,17024.624916598696,45.75753316664752
43,Peshawar,33712.075892615656,61.17616643696685
51,Quetta,40584.45115512167,74.3875011312249
20,Karachi,38351.97160405417,54.95373992031266
29,Quetta,40092.86879407309,63.8861865080633
18,Lahore,22343.582425833716,35.67853383408618
61,Peshawar,41073.87659257606,80.12679697000165
22,Lahore,6890.2437131598135,18.46687384082563
47,Quetta,27679.965800081627,52.72952131327672
47,Karachi,1282.174364407957,20.93791259416465
34,Islamabad,16904.705665113244,38.46486589151995
64,Quetta,18956.615208698495,55.281762403416984
40,Karachi,20412.461888853515,45.37227867932639
32,Peshawar,35077.89312780325,58.362417437489725
54,Lahore,20039.346962246942,51.47635116144336
38,Lahore,22985.987508504,48.52123175744238
31,Lahore,12639.662412842046,31.556833640213277
19,Peshawar,19289.337789837664,34.72902404841742
28,Karachi,12136.211735894422,28.9063777655265
56,Peshawar,4586.600264653738,32.903156836544944
55,Lahore,30568.981075687516,64.5711830151375
51,Quetta,33742.4271291958,64.31855679206036
55,Islamabad,31355.026954471112,64.36633848754151
51,Peshawar,23711.208146228044,54.308592392753724
35,Peshawar,19609.50322878226,41.36004053834073
47,Karachi,43303.34882901944,75.25118083481735
32,Karachi,26435.007471674686,44.94563954566121
44,Peshawar,24479.912003856818,52.648713497469615
51,Lahore,2256.4612245153485,29.876210282617517
55,Islamabad,17721.14355368166,52.052753254922465
50,Karachi,19629.585320506994,49.43905437778585
41,Lahore,20542.316263948123,45.15370318512071
32,Quetta,29428.446092139282,49.28807629134684
47,Karachi,27146.524789617044,59.05986548626257
59,Lahore,30787.349546878788,66.9404854100026
34,Lahore,38479.27981556429,63.56188212632806
22,Islamabad,40836.30119708858,59.49544904014859
46,Islamabad,36188.030735098226,65.78969774924813
21,Quetta,47820.6611017918,69.26132679025186
27,Lahore,1893.39655114172,13.72919461605288
34,Lahore,10593.12129849376,32.96260927651007
27,Islamabad,1370.580873928964,17.959749963791502
34,Karachi,32726.260993575546,55.56339009855647
37,Karachi,45003.49689854936,70.77646714651314
41,Peshawar,12930.632532238664,31.986347061975565
22,Islamabad,46424.692695019025,64.20680348905437
51,Peshawar,3953.102124188482,31.703545534791925
23,Islamabad,46787.3653134702,68.27552209396555
19,Quetta,18229.511674742087,32.36272114030268
30,Lahore,5969.62059401161,18.472385442165606
60,Quetta,24807.716200129955,58.97762819995062
60,Islamabad,13582.05181830489,49.03300779453003
28,Lahore,14958.77219613422,31.758471824722356
64,Karachi,16057.208281388042,48.724060468417676
40,Karachi,40348.268993800506,68.1947181308748
33,Peshawar,27418.90255708747,47.86064823177446
48,Islamabad,16254.077258644178,44.172250830263806
28,Islamabad,30906.355382235,51.128717216457424
33,Karachi,36091.38303693649,60.89625297248836
25,Quetta,14358.576035943155,27.29444398960156
21,Lahore,21263.905974742225,35.11925403236047
57,Quetta,6972.41857351043,39.047770971010735
21,Quetta,9876.318127199336,19.643021643768243
42,Karachi,34374.774844284155,60.243505781061025
20,Karachi,9890.47903708572,22.267169464486994
49,Karachi,26733.005799685947,57.153066637790715
20,Peshawar,35743.2668243992,51.9142205037935
44,Quetta,6236.969231642448,28.927497312693237
46,Islamabad,28798.298761816273,58.62440963729081
49,Lahore,13571.576401366825,42.48516168515992
36,Peshawar,48183.41688664141,73.68165693339017
38,Islamabad,24693.736689276313,49.36112306838748
22,Quetta,40493.634938982745,62.616393926790735
35,Karachi,27961.100565656827,50.82153655606592
45,Quetta,3127.214109886139,24.092978624286328
59,Lahore,32024.417404107095,65.6771170672741
39,Peshawar,47618.76376812619,76.3210416391277
38,Peshawar,30478.97918717023,57.64646963433951
23,Lahore,41140.25411191272,60.786793234602015
18,Islamabad,44326.11670407198,62.56980400469823
22,Islamabad,12175.90882549769,23.61840722624962
58,Peshawar,11390.197155503105,44.63447185255682
29,Peshawar,30938.068453698594,49.3343650021076
43,Karachi,21140.39502052853,45.85948105609097
63,Islamabad,42153.203840469294,83.34367433265574
51,Lahore,45101.133046502546,75.54249665916318
31,Islamabad,18317.647585833187,37.82909940237124
43,Karachi,12606.65738974962,34.54984173491598
62,Peshawar,39245.75024694923,78.12799909415732
44,Peshawar,14465.49574185867,38.654483674806535
26,Karachi,41308.10160717024,66.78139157930126
43,Lahore,21763.174428789378,46.82956693614744
64,Peshawar,33709.94506528205,76.13723682410516
39,Quetta,5681.230377898741,27.491381035845237
64,Peshawar,31569.106909152077,68.28001034952304
47,Quetta,23136.616258124228,51.92556136026859
60,Karachi,29743.81469559823,65.08375814204226
34,Karachi,9232.696179498307,28.563550396880434
43,Peshawar,37106.81350226492,64.60039422785137
53,Islamabad,43277.0567996182,81.81282342623376
18,Quetta,11620.250204448006,24.795096426931057
25,Lahore,5690.013220487925,19.391579000908692
52,Peshawar,2158.2907162704832,32.04817839566365
32,Lahore,32456.603521720033,55.09648271422974
64,Peshawar,30747.60776835026,71.09237925174263
39,Islamabad,27788.17322298943,52.92240904263216
31,Islamabad,12365.407709682795,31.12626444124051
43,Islamabad,20154.39379937022,45.5223949973587
45,Islamabad,30129.340424122478,58.84581121669484
40,Karachi,25341.5760840993,50.750955021695155
31,Karachi,49401.490490529475,73.44232492365857
41,Quetta,7685.547875279924,28.920520116489733
19,Lahore,35062.083148332094,51.14098974502617
62,Peshawar,20811.619637110314,56.43336559813697
43,Peshawar,21981.781131355125,47.81697931861921
31,Karachi,36162.290517250636,61.24081368835218
24,Peshawar,34929.371414894114,55.60948233583221
20,Karachi,49571.54369140723,69.09319731763792
64,Quetta,7291.320183252136,43.51315201480644
40,Lahore,6101.372819824151,31.06768863093989
63,Quetta,36492.602039308316,71.20346985732574
60,Islamabad,29340.958933314047,67.07373089010942
64,Islamabad,14433.872661430487,47.934678799053586
62,Islamabad,4891.549080460343,38.47135493919902
35,Quetta,5197.254230225096,26.21318095756298
55,Peshawar,44815.352858541795,79.52443824122903
52,Lahore,10401.498911218403,34.77714449543056
32,Islamabad,16845.20654366052,37.885116028824356
42,Islamabad,12106.163709122413,35.79820141591412
54,Islamabad,18394.818985764927,45.73690527511266
45,Lahore,4401.768294558575,32.84125096439593
27,Islamabad,26433.929754505247,46.46955452991939
56,Lahore,4313.015616018531,34.51581881947254
34,Islamabad,40217.46888329572,67.99259816507896
56,Quetta,12451.892013611217,41.780622510640455
39,Quetta,27460.58381562102,52.71360880292258
43,Lahore,44123.87529051145,71.81000652105422
61,Quetta,32892.99108331252,68.75569240540466
42,Lahore,27114.93154101543,54.30923785015699
34,Quetta,16892.353902653405,33.94025534891918
30,Quetta,17317.093739851698,34.50793339646587
37,Lahore,33804.860804711316,57.209965045778134
42,Peshawar,49712.828699837206,80.93957893104533
21,Quetta,33430.12030261955,51.765546886474155
27,Islamabad,28331.38745113122,48.981970550110375
20,Peshawar,36801.875001723056,56.15988329162397
58,Lahore,23795.07500190219,60.29832369542737
62,Peshawar,3946.9747874384757,36.95086065229298
35,Karachi,28552.54397801758,55.53772457140993
64,Karachi,47923.63894076363,89.74737177144573
53,Quetta,9589.844175525322,37.66117070212929
64,Quetta,34810.23965021262,74.98690230697524
39,Islamabad,10845.750744293768,32.08207854316734
51,Peshawar,27255.556539180983,61.91179730456728
64,Karachi,5737.146032689261,41.14654218549754
25,Quetta,23068.175876651072,41.68236734038031
57,Peshawar,38052.00311586706,74.42524242712317
61,Quetta,18031.004687710123,51.32225128242242
36,Quetta,33580.67449987368,59.699459408983934
59,Karachi,39977.04807869673,75.21826279074217
58,Karachi,46431.71315449318,87.78678285227386
54,Quetta,12497.462010917223,41.64168100232992
23,Lahore,20566.4798746561,36.78998931606878
43,Quetta,8468.384653190455,29.84285943144197
51,Quetta,49631.69160576039,86.50400245315092
62,Islamabad,46423.04742829047,85.80017368827191
23,Islamabad,27457.89938374742,45.7479368411071
54,Islamabad,42259.63142444464,79.22634464728834
50,Lahore,26526.940886330067,55.537064836419
39,Lahore,31555.698712135225,55.119780212734284
38,Quetta,5367.097173684814,28.504316441510866
23,Islamabad,38008.250604343586,56.725302657154145
23,Lahore,7257.960698126506,20.659250469843084
21,Karachi,41477.31388237389,61.24370570814215
47,Quetta,39319.37629584891,68.17585129522226
28,Peshawar,35728.49018940584,57.79952050092678
47,Quetta,2771.8586457133433,27.024483447165284
48,Peshawar,15853.289441321102,41.736885934176534
41,Islamabad,13892.5159256313,34.8579471410821
26,Peshawar,18646.683966104436,36.58779185523987
20,Islamabad,5294.494591428089,18.608817526103465
48,Karachi,46910.93332852208,80.6503010290121
57,Peshawar,28136.309794906436,59.39464107018834
54,Quetta,15970.691222243153,44.05016383234232
53,Islamabad,20452.094336639886,50.17826578531975
41,Quetta,22912.92448473695,51.12474886400584
48,Lahore,30429.122334670246,60.021445477406544
23,Islamabad,26268.29195712839,42.084812502957675
19,Peshawar,46050.20668750645,61.41327842565551
37,Islamabad,25351.21066238568,47.60808321464259
45,Quetta,49615.74272634232,79.57301856362913
28,Karachi,42719.82292950969,63.25742785356602
21,Islamabad,11217.015203509454,24.200319604528833
32,Peshawar,46599.1655175519,71.11667020983992
23,Lahore,6701.953496388329,22.941333101008688
47,Karachi,41055.035716068385,74.92204960469702
55,Lahore,19650.541380352424,49.862881780802226
19,Islamabad,44020.74170180841,60.49125435868906
32,Quetta,43534.777815265064,71.00701724964648
28,Quetta,40490.344605763436,65.90849850588309
25,Peshawar,39711.491379046005,55.76529316776414
43,Quetta,15929.277815803998,40.800848626908206
62,Karachi,4965.044869511357,36.454297227620174
61,Quetta,20746.02875949291,56.69347479151136
22,Peshawar,9502.701234338925,26.288577729529717
23,Islamabad,35052.60335622062,52.595009988809146
43,Islamabad,17958.886600351492,38.92926689109395
21,Quetta,48804.89984213583,70.22389521086151
36,Lahore,32407.63178992127,59.66908628511393
37,Islamabad,41301.547618083685,67.45433757866087
50,Quetta,7493.708964350573,32.58237579694136
37,Peshawar,43238.709631358506,69.5119327468748
29,Quetta,46215.10233515632,71.65853353645005
64,Islamabad,24866.03402212786,60.930318943983465
18,Peshawar,30706.393949797894,46.505193340443164
43,Quetta,38475.680244246774,67.726422124576
31,Karachi,9567.092735760214,26.829752058066724
55,Peshawar,25625.737746708677,59.653469949554875
54,Karachi,20534.48836084334,50.684226233283624
28,Lahore,8172.325615950206,22.94561761877569
53,Peshawar,19009.186692285042,50.90622973074156
30,Karachi,4340.443159889184,18.234681143529716
60,Islamabad,2264.7834405248623,30.957299746985182
20,Islamabad,7623.1481685863155,16.627149219616392
50,Lahore,48192.64046786952,84.52919038799652
23,Peshawar,27926.94725885583,44.80186277446446
27,Peshawar,48325.285896507776,68.8631127836512
22,Peshawar,22192.396038176466,39.3384923704299
40,Lahore,16278.990521177719,38.42370430226239
27,Peshawar,25800.95127917196,42.717785377332575
61,Islamabad,22536.072743012595,57.15193017386121
19,Karachi,6177.569528825452,19.870530653526323
